customer_id,total_txns,total_gmv,lifetime_value,first_txn,last_txn,active_days,clv_bucket,segment_tag
5990,1,219.74,-13.619042,2025-12-09,2025-12-09,0,Bottom 50%,D
5991,3,1177.06,3.4253800000000014,2025-02-19,2025-11-28,282,Bottom 50%,A
5992,4,961.29,7.8302629999999995,2025-02-23,2025-12-30,310,Top 25%,B
5993,6,1795.0299999999997,4.591597000000001,2025-04-14,2025-12-29,259,Top 25%,A
5994,6,1574.85,1.182545000000001,2025-02-22,2025-11-23,274,Bottom 50%,C
5995,4,999.46,-10.198406,2025-05-14,2025-12-31,231,Bottom 50%,B
5996,5,1109.28,14.88059,2025-04-08,2025-12-17,253,Top 10%,D
5997,4,1643.3100000000002,31.720434,2025-03-18,2025-08-28,163,Top 1%,D
5998,4,1377.63,11.013020999999998,2025-02-15,2025-12-01,289,Top 25%,B
5999,2,506.68999999999994,6.560143,2025-01-05,2025-03-19,73,Top 25%,D
6000,4,1946.1299999999999,21.828898,2025-04-12,2025-08-24,134,Top 1%,C
6001,3,777.9,9.188042,2025-05-10,2025-12-14,218,Top 25%,C
6002,3,1154.4,-3.611105,2025-02-23,2025-12-31,311,Bottom 50%,D
6003,5,712.3,2.187491000000001,2025-02-16,2025-11-14,271,Bottom 50%,A
6004,4,2179.76,43.780355,2025-02-21,2025-06-07,106,Top 1%,C
6005,4,1074.55,-6.913254,2025-01-20,2025-12-27,341,Bottom 50%,D
6006,6,1568.21,19.642708,2025-01-10,2025-08-29,231,Top 10%,A
6007,5,1374.65,-8.56683,2025-03-28,2025-11-23,240,Bottom 50%,B
6008,3,1150.43,7.239201,2025-04-17,2025-08-17,122,Top 25%,C
6009,1,135.38,-3.768394,2025-08-19,2025-08-19,0,Bottom 50%,C
6010,6,2932.72,-13.139639000000003,2025-01-19,2025-10-17,271,Bottom 50%,D
6011,4,1448.21,-8.356985000000002,2025-02-06,2025-11-13,280,Bottom 50%,C
6012,5,1633.15,26.008601,2025-01-11,2025-10-10,272,Top 1%,A
6013,3,545.5,6.963589000000001,2025-01-25,2025-12-01,310,Top 25%,D
6014,4,2289.29,22.602863000000003,2025-04-11,2025-11-29,232,Top 1%,A
6015,1,169.45,3.042055,2025-06-05,2025-06-05,0,Bottom 50%,A
6016,6,2271.34,38.70909,2025-02-15,2025-09-26,223,Top 1%,D
6017,3,913.64,14.075655,2025-06-05,2025-11-08,156,Top 10%,C
6018,3,943.52,18.045772,2025-02-07,2025-07-06,149,Top 10%,C
6019,4,1258.4,24.180386,2025-02-08,2025-12-10,305,Top 1%,B
6020,3,415.49,5.191452999999999,2025-05-11,2025-11-19,192,Top 25%,A
6021,4,730.3100000000001,7.825484000000001,2025-01-09,2025-10-27,291,Top 25%,C
6022,1,1467.92,18.433512,2025-09-12,2025-09-12,0,Top 10%,B
6023,1,103.55,-5.332725,2025-11-09,2025-11-09,0,Bottom 50%,B
6024,5,1042.05,14.579314,2025-02-14,2025-09-28,226,Top 10%,B
6025,1,2821.31,-29.963127,2025-05-28,2025-05-28,0,Bottom 50%,C
6026,4,1136.81,-3.076942000000002,2025-01-10,2025-08-15,217,Bottom 50%,A
6027,3,1389.3600000000001,8.403978,2025-07-13,2025-11-10,120,Top 25%,C
6028,2,278.41999999999996,4.214390999999999,2025-01-02,2025-12-15,347,Bottom 50%,B
6029,3,315.96,2.4278079999999993,2025-03-31,2025-11-15,229,Bottom 50%,C
6030,3,324.90999999999997,0.891661,2025-06-04,2025-07-10,36,Bottom 50%,A
6031,2,339.33000000000004,5.585211999999999,2025-08-04,2025-09-09,36,Top 25%,A
6032,6,1921.99,30.413543,2025-03-01,2025-09-18,201,Top 1%,D
6033,2,807.47,-34.053326999999996,2025-06-27,2025-07-20,23,Bottom 50%,B
6034,3,605.52,6.729439999999999,2025-08-31,2025-12-29,120,Top 25%,C
6035,2,350.9,7.130139000000001,2025-08-17,2025-10-06,50,Top 25%,A
6036,3,948.26,11.244344,2025-04-11,2025-10-22,194,Top 25%,D
6037,2,414.78999999999996,3.482156,2025-09-22,2025-11-15,54,Bottom 50%,C
6038,4,1507.58,-6.757033999999997,2025-01-10,2025-10-28,291,Bottom 50%,A
6039,2,432.86,6.126918,2025-06-11,2025-10-15,126,Top 25%,A
6040,3,572.3,8.554528999999999,2025-03-19,2025-12-17,273,Top 25%,B
6041,4,846.0500000000001,15.192961,2025-01-07,2025-11-10,307,Top 10%,C
6042,2,911.6300000000001,20.197713999999998,2025-02-12,2025-03-09,25,Top 10%,B
6043,3,438.15,5.027586999999999,2025-05-24,2025-09-30,129,Top 25%,B
6044,6,1329.1000000000001,17.385917000000003,2025-02-09,2025-11-30,294,Top 10%,D
6045,3,425.65,-6.9404900000000005,2025-03-20,2025-12-30,285,Bottom 50%,C
6046,8,5746.67,34.90142600000001,2025-01-16,2025-12-31,349,Top 1%,D
6047,6,967.88,16.439915,2025-07-06,2025-12-15,162,Top 10%,D
6048,4,2592.01,13.611488000000001,2025-01-03,2025-11-23,324,Top 10%,C
6049,3,510.18,0.8808260000000008,2025-09-19,2025-10-06,17,Bottom 50%,C
6050,4,767.4300000000001,5.604616,2025-01-12,2025-06-13,152,Top 25%,A
6052,4,883.4300000000001,-0.7966489999999995,2025-06-02,2025-07-04,32,Bottom 50%,D
6053,2,287.66,1.3795659999999996,2025-07-09,2025-12-21,165,Bottom 50%,D
6054,5,1401.71,9.035401999999998,2025-02-17,2025-12-23,309,Top 25%,B
6055,3,654.0,-7.396203,2025-02-22,2025-09-18,208,Bottom 50%,D
6056,2,325.27,5.104840000000001,2025-03-10,2025-11-05,240,Top 25%,D
6057,7,2897.58,-6.235668000000004,2025-03-30,2025-10-18,202,Bottom 50%,A
6058,3,925.1499999999999,9.270586,2025-04-19,2025-10-08,172,Top 25%,B
6059,2,930.73,10.766537999999999,2025-02-23,2025-07-26,153,Top 25%,C
6060,2,304.51,4.23567,2025-09-17,2025-11-08,52,Top 25%,C
6061,1,132.88,2.421296,2025-11-01,2025-11-01,0,Bottom 50%,B
6062,6,1568.3899999999999,-8.246340000000004,2025-02-26,2025-12-06,283,Bottom 50%,D
6063,3,642.69,8.750275,2025-02-25,2025-09-29,216,Top 25%,A
6064,2,440.63,7.0034730000000005,2025-02-25,2025-07-19,144,Top 25%,B
6066,1,330.1,5.48481,2025-03-02,2025-03-02,0,Top 25%,A
6067,1,400.87,-5.312425999999999,2025-02-26,2025-02-26,0,Bottom 50%,C
6068,1,269.4,-7.644960000000001,2025-01-19,2025-01-19,0,Bottom 50%,C
6069,3,1742.12,-7.823022000000002,2025-08-28,2025-10-27,60,Bottom 50%,C
6070,3,1064.35,20.136482,2025-05-09,2025-11-30,205,Top 10%,A
6071,3,606.96,3.91779,2025-01-23,2025-10-23,273,Bottom 50%,C
6072,6,1467.8600000000001,-24.534261,2025-01-28,2025-12-25,331,Bottom 50%,A
6073,5,837.83,9.1192,2025-05-02,2025-10-29,180,Top 25%,B
6074,3,998.72,17.625716000000004,2025-02-14,2025-07-04,140,Top 10%,A
6075,2,622.37,-22.343539,2025-03-29,2025-11-02,218,Bottom 50%,B
6076,1,122.32,0.8232,2025-10-19,2025-10-19,0,Bottom 50%,C
6077,9,1756.72,16.596232,2025-02-25,2025-12-22,300,Top 10%,A
6078,3,1182.3200000000002,-5.4681279999999965,2025-08-25,2025-11-03,70,Bottom 50%,A
6079,4,1131.1,18.251068,2025-02-14,2025-12-10,299,Top 10%,A
6080,4,955.8,-5.860453999999999,2025-01-27,2025-08-12,197,Bottom 50%,D
6081,4,485.78000000000003,5.142588000000001,2025-05-07,2025-12-29,236,Top 25%,C
6082,3,1230.96,-22.906091999999997,2025-03-12,2025-10-05,207,Bottom 50%,D
6083,8,1563.46,5.447825000000001,2025-04-24,2025-11-18,208,Top 25%,B
6084,7,1308.46,-2.7215789999999997,2025-01-17,2025-11-07,294,Bottom 50%,C
6085,4,1903.16,25.721286,2025-03-01,2025-11-12,256,Top 1%,C
6086,1,51.68,1.114816,2025-11-06,2025-11-06,0,Bottom 50%,C
6087,3,2016.44,28.122052,2025-01-12,2025-09-25,256,Top 1%,C
6088,5,2677.96,48.449588000000006,2025-01-25,2025-12-25,334,Top 1%,B
6089,2,229.08999999999997,-0.5802100000000001,2025-01-19,2025-09-18,242,Bottom 50%,B
6090,9,1415.58,-0.38239899999999993,2025-01-05,2025-12-31,360,Bottom 50%,B
6091,3,744.5400000000001,7.870672,2025-01-21,2025-09-27,249,Top 25%,D
6092,4,1691.15,20.805323,2025-02-25,2025-08-03,159,Top 1%,D
6093,3,380.99,6.183534,2025-07-25,2025-10-24,91,Top 25%,A
6094,4,2559.7400000000002,26.187082999999998,2025-01-08,2025-12-16,342,Top 1%,B
6095,2,342.62,-5.3827240000000005,2025-03-22,2025-10-17,209,Bottom 50%,A
6096,3,2912.54,-46.335815999999994,2025-08-21,2025-12-18,119,Bottom 50%,B
6097,5,803.1899999999999,11.353831,2025-03-31,2025-09-09,162,Top 25%,C
6098,5,995.52,7.801882999999999,2025-03-05,2025-10-01,210,Top 25%,C
6099,1,64.59,0.7365550000000001,2025-07-06,2025-07-06,0,Bottom 50%,B
6100,5,1663.3200000000002,11.83252,2025-03-04,2025-10-10,220,Top 10%,C
6101,1,161.28,1.177008,2025-07-30,2025-07-30,0,Bottom 50%,D
6102,2,822.0699999999999,-26.783217999999998,2025-05-13,2025-09-12,122,Bottom 50%,B
6104,3,307.14,5.069890000000001,2025-05-04,2025-12-01,211,Top 25%,D
6105,5,462.31,-9.389676999999997,2025-07-26,2025-12-02,129,Bottom 50%,D
6106,4,977.62,-3.604647999999999,2025-05-27,2025-10-14,140,Bottom 50%,C
6107,2,987.1099999999999,10.449498999999998,2025-06-24,2025-11-05,134,Top 25%,C
6108,1,181.55,2.3198550000000004,2025-08-29,2025-08-29,0,Bottom 50%,A
6109,1,92.3,-4.43008,2025-04-16,2025-04-16,0,Bottom 50%,C
6110,3,418.5,-3.9491519999999998,2025-04-11,2025-11-01,204,Bottom 50%,C
6111,3,924.19,1.4613819999999986,2025-01-31,2025-11-23,296,Bottom 50%,D
6112,1,164.01,-2.4287170000000002,2025-07-26,2025-07-26,0,Bottom 50%,A
6113,4,2071.92,15.931552,2025-06-14,2025-12-28,197,Top 10%,A
6114,4,2129.88,-9.634492999999997,2025-05-21,2025-12-12,205,Bottom 50%,B
6115,2,397.18,3.3301720000000006,2025-04-15,2025-08-21,128,Bottom 50%,D
6116,6,1755.75,16.416195000000002,2025-04-07,2025-11-08,215,Top 10%,B
6117,1,100.91,1.37365,2025-07-24,2025-07-24,0,Bottom 50%,C
6118,7,1099.56,1.7994649999999996,2025-01-11,2025-12-06,329,Bottom 50%,D
6119,2,528.87,4.88927,2025-02-02,2025-12-08,309,Top 25%,D
6120,4,842.86,-9.196655,2025-02-25,2025-06-26,121,Bottom 50%,A
6121,6,936.8000000000001,4.994094,2025-01-17,2025-12-04,321,Top 25%,D
6122,4,647.29,10.379424,2025-06-03,2025-12-08,188,Top 25%,B
6123,5,947.47,17.342496,2025-02-22,2025-11-17,268,Top 10%,C
6124,1,521.39,6.390101,2025-03-17,2025-03-17,0,Top 25%,D
6125,3,874.63,-12.662064999999998,2025-02-05,2025-10-05,242,Bottom 50%,B
6126,2,1005.5699999999999,15.734921999999997,2025-08-05,2025-12-08,125,Top 10%,B
6127,3,2965.5,-70.50181500000001,2025-05-08,2025-12-22,228,Bottom 50%,D
6128,3,1216.51,12.696851,2025-02-19,2025-11-14,268,Top 10%,A
6129,3,519.36,5.094252000000001,2025-01-06,2025-05-01,115,Top 25%,A
6130,1,269.58,2.729296,2025-04-06,2025-04-06,0,Bottom 50%,B
6131,4,498.98,-7.338681,2025-01-29,2025-12-26,331,Bottom 50%,D
6132,3,1353.98,17.605489000000002,2025-04-29,2025-11-15,200,Top 10%,C
6133,4,1009.13,8.499274,2025-01-10,2025-11-17,311,Top 25%,B
6134,1,572.57,8.834316,2025-04-23,2025-04-23,0,Top 25%,D
6135,5,1274.55,-9.885835999999998,2025-02-07,2025-06-13,126,Bottom 50%,D
6136,4,1840.42,-73.432932,2025-04-28,2025-12-31,247,Bottom 50%,D
6137,3,442.37,0.06620299999999979,2025-01-12,2025-06-20,159,Bottom 50%,B
6138,5,1526.93,-12.526758000000001,2025-02-27,2025-10-31,246,Bottom 50%,C
6139,3,1036.99,18.383179,2025-02-22,2025-12-15,296,Top 10%,C
6140,8,2334.54,17.853301000000002,2025-03-06,2025-12-31,300,Top 10%,C
6141,4,1623.9499999999998,29.713755999999997,2025-01-16,2025-12-25,343,Top 1%,C
6142,2,1065.52,-8.581362,2025-03-29,2025-11-14,230,Bottom 50%,D
6143,1,557.91,-4.301742000000004,2025-12-08,2025-12-08,0,Bottom 50%,A
6144,5,819.61,3.603594000000001,2025-04-04,2025-12-26,266,Bottom 50%,A
6146,3,230.30999999999997,3.2511040000000007,2025-04-19,2025-11-02,197,Bottom 50%,D
6147,2,537.99,2.473362999999998,2025-07-18,2025-12-11,146,Bottom 50%,A
6148,2,164.3,2.0711140000000006,2025-01-18,2025-12-14,330,Bottom 50%,C
6149,5,2092.8,29.201672000000002,2025-04-04,2025-12-26,266,Top 1%,B
6150,3,570.15,6.158371,2025-05-15,2025-11-19,188,Top 25%,C
6151,3,884.5999999999999,11.039188000000001,2025-03-21,2025-04-23,33,Top 25%,B
6152,3,460.97,4.712973,2025-01-17,2025-02-23,37,Top 25%,B
6153,2,285.52,3.545187,2025-07-01,2025-07-26,25,Bottom 50%,C
6154,1,471.82,5.366478,2025-11-28,2025-11-28,0,Top 25%,B
6155,2,280.36,2.2319799999999996,2025-01-15,2025-04-13,88,Bottom 50%,D
6156,1,1051.65,-57.110845,2025-02-16,2025-02-16,0,Bottom 50%,D
6157,5,2279.67,24.368064,2025-01-13,2025-10-11,271,Top 1%,C
6158,2,1120.41,0.760240999999998,2025-06-24,2025-11-27,156,Bottom 50%,C
6159,1,267.2,2.724239999999999,2025-03-19,2025-03-19,0,Bottom 50%,C
6160,4,756.0699999999999,-9.721305,2025-04-16,2025-12-01,229,Bottom 50%,A
6161,5,1142.24,16.685963,2025-03-16,2025-10-15,213,Top 10%,C
6162,2,290.38,-1.3334739999999998,2025-09-16,2025-12-11,86,Bottom 50%,C
6163,1,41.25,0.818125,2025-01-15,2025-01-15,0,Bottom 50%,D
6164,5,1855.67,0.5421670000000027,2025-01-09,2025-11-19,314,Bottom 50%,A
6165,4,1018.75,-13.124384,2025-05-06,2025-09-06,123,Bottom 50%,B
6166,7,1404.0700000000002,11.993759999999998,2025-04-02,2025-12-28,270,Top 10%,D
6167,4,1642.02,27.902898,2025-01-20,2025-11-13,297,Top 1%,A
6168,4,2639.62,3.8561360000000002,2025-01-26,2025-08-28,214,Bottom 50%,B
6169,2,1622.51,-75.852102,2025-04-05,2025-06-04,60,Bottom 50%,A
6170,5,1307.0900000000001,1.6068860000000018,2025-03-16,2025-12-31,290,Bottom 50%,D
6171,5,1395.76,10.184516,2025-04-26,2025-12-20,238,Top 25%,A
6172,3,306.2,0.07764599999999955,2025-02-27,2025-11-20,266,Bottom 50%,B
6173,4,754.4,2.439782,2025-07-20,2025-12-22,155,Bottom 50%,D
6174,4,1479.01,11.120404,2025-01-14,2025-10-04,263,Top 25%,A
6175,4,422.45,-6.561748,2025-04-18,2025-11-03,199,Bottom 50%,A
6176,2,493.61,7.758689,2025-03-04,2025-11-04,245,Top 25%,A
6177,5,4868.6,78.51899300000001,2025-02-04,2025-10-20,258,Top 1%,A
6178,6,1328.96,20.29342,2025-02-01,2025-11-12,284,Top 10%,D
6179,3,520.73,7.634053,2025-01-14,2025-09-30,259,Top 25%,D
6180,3,451.54,-10.469193999999998,2025-07-05,2025-10-17,104,Bottom 50%,C
6181,2,248.73000000000002,0.44368500000000033,2025-04-09,2025-12-13,248,Bottom 50%,A
6182,2,254.39999999999998,1.8155940000000004,2025-03-31,2025-05-20,50,Bottom 50%,D
6183,3,757.3900000000001,0.14952500000000102,2025-03-21,2025-06-25,96,Bottom 50%,B
6184,3,561.39,-2.604949,2025-09-10,2025-10-24,44,Bottom 50%,C
6185,4,875.9300000000001,-1.729644999999999,2025-01-28,2025-08-02,186,Bottom 50%,A
6186,2,503.44,-10.360935999999999,2025-01-04,2025-03-16,71,Bottom 50%,A
6187,2,185.85000000000002,1.1890939999999999,2025-02-03,2025-11-15,285,Bottom 50%,D
6188,3,347.32,-0.08413599999999954,2025-05-19,2025-08-28,101,Bottom 50%,D
6189,3,664.2,-16.547055999999998,2025-01-11,2025-09-26,258,Bottom 50%,C
6190,3,298.08000000000004,-8.366228000000001,2025-02-19,2025-11-06,260,Bottom 50%,A
6191,7,1788.08,7.120108,2025-02-27,2025-11-15,261,Top 25%,D
6192,4,544.27,10.276127,2025-03-09,2025-07-31,144,Top 25%,A
6193,5,1203.8,-24.471179999999997,2025-05-10,2025-10-07,150,Bottom 50%,B
6194,2,733.59,11.014898,2025-09-01,2025-09-15,14,Top 25%,D
6195,3,1552.68,-13.478760000000003,2025-03-14,2025-10-25,225,Bottom 50%,B
6196,2,184.37,3.8425719999999997,2025-06-27,2025-12-09,165,Bottom 50%,D
6198,3,645.91,3.4306759999999996,2025-04-05,2025-12-26,265,Bottom 50%,A
6199,4,910.26,3.7164860000000006,2025-04-28,2025-12-02,218,Bottom 50%,A
6200,3,1169.6100000000001,-3.2507209999999995,2025-07-18,2025-10-05,79,Bottom 50%,B
6201,2,1276.1,20.682124999999996,2025-01-18,2025-02-03,16,Top 1%,A
6202,5,1030.92,16.905136000000002,2025-01-10,2025-12-15,339,Top 10%,D
6203,4,740.98,-10.223024999999996,2025-04-13,2025-11-20,221,Bottom 50%,C
6204,2,1488.17,10.677229,2025-05-18,2025-12-19,215,Top 25%,C
6205,3,389.70000000000005,3.8478720000000006,2025-10-05,2025-11-26,52,Bottom 50%,C
6206,5,1479.04,-38.161837000000006,2025-01-27,2025-11-28,305,Bottom 50%,B
6207,4,2222.29,-42.924268999999995,2025-07-06,2025-12-25,172,Bottom 50%,C
6208,4,1068.91,-15.862936,2025-01-06,2025-10-02,269,Bottom 50%,B
6209,1,514.3,4.853009999999999,2025-10-01,2025-10-01,0,Top 25%,A
6211,4,918.0899999999999,12.831554,2025-01-25,2025-11-24,303,Top 10%,C
6212,3,1109.67,13.135226999999999,2025-06-03,2025-09-29,118,Top 10%,C
6213,3,3220.6,48.998309,2025-01-24,2025-12-17,327,Top 1%,D
6214,3,660.02,9.357775,2025-03-22,2025-05-19,58,Top 25%,B
6215,5,819.6299999999999,-2.218306000000001,2025-03-09,2025-06-09,92,Bottom 50%,A
6216,3,685.3299999999999,9.422285,2025-01-03,2025-10-12,282,Top 25%,B
6217,4,1484.79,22.522987999999998,2025-01-01,2025-09-22,264,Top 1%,D
6218,3,1040.6599999999999,18.294832,2025-01-12,2025-12-08,330,Top 10%,B
6219,4,787.44,11.139293,2025-04-17,2025-11-27,224,Top 25%,C
6220,2,153.21,1.89691,2025-01-30,2025-10-24,267,Bottom 50%,A
6221,2,2254.34,37.58601600000001,2025-01-10,2025-11-06,300,Top 1%,C
6222,2,685.05,6.372046,2025-03-29,2025-12-30,276,Top 25%,D
6223,2,246.54000000000002,2.662729,2025-02-16,2025-11-30,287,Bottom 50%,D
6224,4,852.9,-17.371893,2025-02-27,2025-11-20,266,Bottom 50%,A
6225,4,2172.96,29.971169,2025-04-13,2025-10-01,171,Top 1%,A
6226,3,1293.72,17.546382,2025-06-10,2025-11-14,157,Top 10%,C
6227,4,1042.53,19.683934999999998,2025-02-28,2025-12-05,280,Top 10%,D
6228,2,419.61,5.932055999999999,2025-03-09,2025-12-21,287,Top 25%,A
6229,3,808.94,12.058034,2025-04-26,2025-06-21,56,Top 10%,A
6230,3,1879.3400000000001,-21.421947000000003,2025-07-29,2025-10-04,67,Bottom 50%,D
6231,3,3636.16,-163.07084799999998,2025-07-27,2025-10-10,75,Bottom 50%,C
6232,1,225.53,-8.466617,2025-01-27,2025-01-27,0,Bottom 50%,A
6233,2,1306.32,17.013601,2025-09-29,2025-10-07,8,Top 10%,C
6234,1,110.09,1.440341,2025-09-28,2025-09-28,0,Bottom 50%,A
6235,5,1590.58,15.863347000000001,2025-02-23,2025-11-25,275,Top 10%,D
6236,2,549.76,5.3782700000000006,2025-05-07,2025-08-21,106,Top 25%,A
6237,3,814.9200000000001,-6.250782000000001,2025-02-14,2025-12-22,311,Bottom 50%,B
6238,1,128.27,0.9751050000000001,2025-08-16,2025-08-16,0,Bottom 50%,B
6239,2,211.91000000000003,-8.706164,2025-06-18,2025-12-02,167,Bottom 50%,B
6240,4,1109.87,12.222300999999996,2025-06-08,2025-12-04,179,Top 10%,A
6241,1,100.44,2.400824,2025-10-03,2025-10-03,0,Bottom 50%,B
6242,4,1044.03,-46.934946999999994,2025-03-08,2025-09-17,193,Bottom 50%,A
6243,3,778.72,4.913928000000001,2025-02-02,2025-09-06,216,Top 25%,B
6244,6,1640.5,21.591166,2025-04-20,2025-12-08,232,Top 1%,A
6245,2,780.1700000000001,-6.983191999999999,2025-03-11,2025-09-24,197,Bottom 50%,C
6246,1,200.86,1.2186000000000003,2025-01-11,2025-01-11,0,Bottom 50%,B
6247,3,759.39,-3.8690489999999986,2025-05-28,2025-08-08,72,Bottom 50%,B
6248,5,1040.54,13.574300000000001,2025-01-20,2025-12-17,331,Top 10%,A
6249,4,1708.49,16.039367,2025-01-12,2025-09-07,238,Top 10%,B
6251,4,1380.33,12.417693,2025-01-20,2025-08-09,201,Top 10%,B
6252,9,1825.87,4.467637999999999,2025-01-19,2025-10-03,257,Top 25%,A
6253,4,1234.0,-43.041250000000005,2025-07-12,2025-10-08,88,Bottom 50%,B
6255,2,454.35,-23.228693,2025-04-11,2025-06-14,64,Bottom 50%,B
6256,4,559.53,-19.737581000000002,2025-03-10,2025-11-23,258,Bottom 50%,C
6258,1,38.92,-1.915064,2025-11-25,2025-11-25,0,Bottom 50%,C
6259,4,815.76,-6.580174,2025-01-05,2025-12-03,332,Bottom 50%,C
6260,2,1996.2,-30.238903999999998,2025-04-26,2025-12-07,225,Bottom 50%,B
6261,1,757.94,6.257898000000001,2025-06-13,2025-06-13,0,Top 25%,B
6262,5,1930.2800000000002,-30.047721000000006,2025-04-02,2025-10-14,195,Bottom 50%,D
6263,1,568.7,10.128430000000002,2025-08-13,2025-08-13,0,Top 25%,C
6264,1,83.48,1.4293360000000002,2025-05-20,2025-05-20,0,Bottom 50%,D
6265,3,485.56,-21.072547999999998,2025-04-15,2025-10-27,195,Bottom 50%,C
6266,3,548.3199999999999,2.4719010000000003,2025-05-19,2025-11-11,176,Bottom 50%,A
6267,2,174.57,2.9025729999999994,2025-06-01,2025-11-12,164,Bottom 50%,C
6268,2,326.33,4.2661169999999995,2025-01-21,2025-03-24,62,Top 25%,D
6269,4,1199.96,14.522695999999998,2025-11-10,2025-12-28,48,Top 10%,C
6270,2,241.76000000000002,3.2721630000000004,2025-02-15,2025-09-13,210,Bottom 50%,D
6271,3,1139.76,15.349302,2025-02-23,2025-08-21,179,Top 10%,B
6272,1,165.79,2.872378999999999,2025-01-02,2025-01-02,0,Bottom 50%,C
6273,3,653.23,9.043147,2025-03-30,2025-08-14,137,Top 25%,C
6274,1,56.27,1.0454,2025-03-04,2025-03-04,0,Bottom 50%,B
6275,4,966.6099999999999,10.122592,2025-02-18,2025-09-23,217,Top 25%,D
6276,2,268.14,2.709216,2025-02-14,2025-05-21,96,Bottom 50%,C
6277,3,1639.3999999999999,-17.671651000000004,2025-01-22,2025-09-28,249,Bottom 50%,D
6278,6,1532.69,-3.8117710000000002,2025-04-22,2025-11-12,204,Bottom 50%,B
6279,4,716.66,10.295035,2025-02-14,2025-10-21,249,Top 25%,B
6280,3,806.72,8.083216,2025-06-11,2025-10-29,140,Top 25%,C
6281,2,806.46,10.715872,2025-03-19,2025-03-24,5,Top 25%,B
6282,5,1212.33,2.5859519999999994,2025-01-30,2025-12-10,314,Bottom 50%,C
6283,2,409.9,-5.062934,2025-05-20,2025-12-01,195,Bottom 50%,C
6285,6,1255.27,-8.876167999999998,2025-01-13,2025-11-13,304,Bottom 50%,B
6286,7,1827.91,22.878186,2025-02-25,2025-12-09,287,Top 1%,B
6287,2,747.87,10.289219000000001,2025-01-11,2025-02-11,31,Top 25%,C
6288,4,2960.58,33.178557,2025-01-03,2025-11-26,327,Top 1%,A
6289,4,1489.05,4.438609999999998,2025-02-08,2025-07-10,152,Top 25%,C
6290,3,1269.8799999999999,27.545081999999997,2025-01-11,2025-04-25,104,Top 1%,B
6291,4,872.46,6.260882,2025-06-27,2025-11-26,152,Top 25%,D
6292,4,779.54,3.2370699999999997,2025-02-15,2025-11-15,273,Bottom 50%,B
6293,6,3132.83,-38.130821000000005,2025-04-12,2025-10-11,182,Bottom 50%,C
6294,2,471.72999999999996,8.360384,2025-08-28,2025-10-02,35,Top 25%,B
6295,2,364.34,-9.108566,2025-03-30,2025-10-15,199,Bottom 50%,A
6296,3,230.78,1.5550019999999998,2025-01-24,2025-11-21,301,Bottom 50%,D
6297,3,1734.4399999999998,23.563188,2025-07-31,2025-10-19,80,Top 1%,C
6298,2,367.90999999999997,2.0978960000000004,2025-04-27,2025-07-09,73,Bottom 50%,A
6299,4,786.91,1.0582130000000012,2025-01-24,2025-11-15,295,Bottom 50%,B
6300,2,206.94,0.6396390000000001,2025-10-15,2025-11-29,45,Bottom 50%,C
6301,2,1230.6499999999999,12.592568,2025-05-28,2025-11-07,163,Top 10%,B
6302,3,1061.1799999999998,6.0724599999999995,2025-02-19,2025-07-19,150,Top 25%,A
6303,1,313.39,2.6846120000000004,2025-03-30,2025-03-30,0,Bottom 50%,C
6304,3,1976.46,17.620938000000002,2025-05-09,2025-09-13,127,Top 10%,B
6305,4,1493.2800000000002,2.0703430000000047,2025-04-24,2025-09-01,130,Bottom 50%,C
6306,3,1055.52,-5.419084000000001,2025-01-27,2025-08-21,206,Bottom 50%,D
6307,5,1030.34,-6.259046,2025-05-04,2025-11-16,196,Bottom 50%,B
6308,3,249.0,2.797214,2025-01-12,2025-03-20,67,Bottom 50%,A
6309,6,1562.1100000000001,14.879928000000003,2025-02-21,2025-12-06,288,Top 10%,D
6310,7,2121.6600000000003,15.359574000000004,2025-01-31,2025-10-15,257,Top 10%,C
6311,1,255.57,1.6001300000000003,2025-12-24,2025-12-24,0,Bottom 50%,D
6312,5,1170.3200000000002,-13.879978999999997,2025-02-24,2025-12-14,293,Bottom 50%,A
6313,6,3963.7599999999998,47.271934,2025-01-11,2025-11-22,315,Top 1%,B
6314,4,1149.01,15.275738,2025-03-31,2025-12-18,262,Top 10%,A
6315,1,364.71,2.1329769999999995,2025-12-01,2025-12-01,0,Bottom 50%,A
6316,3,752.54,7.659479,2025-03-01,2025-06-20,111,Top 25%,A
6317,3,556.44,-0.7974259999999997,2025-04-26,2025-11-09,197,Bottom 50%,A
6318,4,847.31,8.919324999999999,2025-01-16,2025-07-06,171,Top 25%,C
6319,3,284.62,4.830922,2025-01-27,2025-05-23,116,Top 25%,C
6320,5,792.51,-3.190880000000001,2025-02-03,2025-12-12,312,Bottom 50%,D
6321,6,1951.49,25.644887,2025-03-07,2025-11-22,260,Top 1%,C
6322,2,581.26,12.44612,2025-03-23,2025-06-13,82,Top 10%,B
6323,2,749.72,-11.814951999999998,2025-06-23,2025-12-26,186,Bottom 50%,A
6324,5,1003.8000000000001,2.7238860000000016,2025-07-24,2025-11-24,123,Bottom 50%,D
6325,2,195.57,2.8065650000000004,2025-07-05,2025-08-06,32,Bottom 50%,A
6326,1,522.87,5.032152999999999,2025-01-08,2025-01-08,0,Top 25%,D
6327,4,1392.45,-30.503781000000004,2025-01-09,2025-05-14,125,Bottom 50%,C
