customer_id,last_txn_date,frequency,monetary,net_revenue,recency_days,r_score,f_score,m_score,rfm_total,rfm_segment,segment_tag
7740,2025-08-23,2,740.17,7.406489999999999,130,2,2,3,7,Cannot Lose Them,A
7741,2025-11-11,1,147.86,-1.731322,50,4,1,1,6,New Customers,B
7742,2025-10-10,2,315.28999999999996,-9.858937,82,3,2,1,6,Potential Loyalists,C
7743,2025-11-14,4,397.29,-7.126729999999999,47,4,4,2,10,Loyal Users,A
7744,2025-10-09,1,981.29,-40.160585999999995,83,3,1,3,7,Potential Loyalists,C
7745,2025-06-07,2,618.91,-13.698595000000001,207,1,2,2,5,Hibernating,C
7746,2025-12-22,6,2166.96,20.278139,9,5,5,5,15,Champions,D
7747,2025-12-12,2,465.18999999999994,0.27034000000000047,19,5,2,2,9,New Customers,C
7748,2025-09-30,3,380.48,6.491086000000001,92,3,3,2,8,Loyal Users,C
7749,2025-12-16,7,914.78,10.797402,15,5,5,3,13,Loyal Users,B
7750,2025-12-07,3,1214.72,15.815428,24,5,3,4,12,Loyal Users,A
7751,2025-06-10,3,1226.01,-34.074996,204,1,3,4,8,At Risk,C
7752,2025-09-03,2,239.87,-5.354249000000001,119,2,2,1,5,Hibernating,D
7753,2025-11-14,3,1698.24,14.546415999999999,47,4,3,5,12,Loyal Users,B
7754,2025-08-14,1,98.66,-3.9893459999999994,139,2,1,1,4,Hibernating,D
7755,2025-12-16,3,551.34,1.727048,15,5,3,2,10,Loyal Users,B
7756,2025-12-30,2,580.11,7.1307360000000015,1,5,2,2,9,New Customers,A
7757,2025-10-07,2,239.01,-2.461431000000001,85,3,2,1,6,Potential Loyalists,A
7758,2025-09-29,3,415.93,5.74422,93,3,3,2,8,Loyal Users,A
7759,2025-11-18,4,814.4300000000001,10.180895000000001,43,4,4,3,11,Loyal Users,A
7760,2025-12-27,4,1038.84,15.972786999999999,4,5,4,4,13,Champions,A
7761,2025-10-18,4,771.63,9.801774000000002,74,3,4,3,10,Loyal Users,C
7762,2025-12-06,8,3386.09,4.09989,25,4,5,5,14,Champions,B
7763,2025-07-19,5,2143.67,-82.35293300000001,165,1,5,5,11,At Risk,C
7764,2025-12-25,3,659.95,8.912905000000002,6,5,3,3,11,Loyal Users,D
7765,2025-08-28,3,838.56,10.359218000000002,125,2,3,3,8,At Risk,B
7766,2025-11-13,3,982.94,-3.0946620000000014,48,4,3,3,10,Loyal Users,C
7767,2025-07-21,1,119.36,1.8065439999999997,163,2,1,1,4,Hibernating,A
7768,2025-09-23,3,471.68,5.26097,99,2,3,2,7,At Risk,C
7769,2025-10-18,2,149.53,1.403584,74,3,2,1,6,Potential Loyalists,A
7770,2025-08-09,3,459.03,3.727017,144,2,3,2,7,At Risk,A
7771,2025-08-28,2,345.26,0.7228150000000002,125,2,2,1,5,Hibernating,A
7772,2025-10-22,5,1816.59,20.775083000000002,70,3,5,5,13,Loyal Users,B
7774,2025-09-30,2,163.5,0.3353640000000001,92,3,2,1,6,Potential Loyalists,C
7776,2025-11-30,1,89.54,0.9034340000000001,31,4,1,1,6,New Customers,D
7777,2025-08-24,4,1589.6599999999999,-4.795950000000003,129,2,4,5,11,At Risk,B
7778,2025-12-02,7,2465.73,12.924576,29,4,5,5,14,Champions,B
7779,2025-12-12,3,1984.1200000000003,20.627532000000002,19,5,3,5,13,Loyal Users,D
7780,2025-11-14,5,1122.87,12.334804,47,4,5,4,13,Champions,D
7781,2025-07-20,5,677.03,6.245783000000001,164,2,5,3,10,At Risk,D
7782,2025-11-29,1,194.36,1.797244,32,4,1,1,6,New Customers,C
7784,2025-10-15,7,2550.29,-12.856354000000001,77,3,5,5,13,Loyal Users,A
7785,2025-11-11,4,1779.88,26.997053,50,4,4,5,13,Champions,D
7788,2025-09-28,3,934.21,-28.580203000000004,94,3,3,3,9,Loyal Users,C
7789,2025-11-24,3,770.39,-6.2792889999999995,37,4,3,3,10,Loyal Users,A
7790,2025-11-11,3,1928.5700000000002,21.593696,50,4,3,5,12,Loyal Users,A
7791,2025-11-01,3,724.09,-3.330964999999998,60,3,3,3,9,Loyal Users,D
7792,2025-11-30,1,167.63,1.948901,31,4,1,1,6,New Customers,C
7793,2025-12-05,3,943.1199999999999,11.017296000000002,26,4,3,3,10,Loyal Users,C
7794,2025-11-24,7,1764.3200000000002,14.506495000000001,37,4,5,5,14,Champions,A
7795,2025-07-22,2,1488.96,-40.665890000000005,162,2,2,4,8,Cannot Lose Them,B
7796,2025-05-30,1,99.73,0.936544,215,1,1,1,3,Lost Customers,D
7797,2025-10-21,4,710.47,11.168699,71,3,4,3,10,Loyal Users,A
7798,2025-12-26,7,2797.5299999999997,51.288272000000006,5,5,5,5,15,Champions,B
7799,2025-08-08,3,469.92999999999995,8.611047,145,2,3,2,7,At Risk,B
7800,2025-08-29,4,1805.98,-7.513537000000003,124,2,4,5,11,At Risk,D
7801,2025-10-03,5,1490.22,-28.674871000000003,89,3,5,4,12,Loyal Users,D
7802,2025-07-12,1,99.99,2.2197619999999993,172,1,1,1,3,Lost Customers,C
7804,2025-10-07,3,1624.1100000000001,26.246238000000005,85,3,3,5,11,Loyal Users,C
7806,2025-11-08,3,877.5799999999999,10.01765,53,4,3,3,10,Loyal Users,A
7807,2025-05-06,1,194.32,2.62764,239,1,1,1,3,Lost Customers,A
7808,2025-01-09,1,336.16,-10.795632,356,1,1,1,3,Lost Customers,B
7809,2025-10-27,4,963.36,20.051277,65,3,4,3,10,Loyal Users,C
7810,2025-12-26,6,1503.69,14.038101,5,5,5,5,15,Champions,D
7811,2025-03-22,1,54.6,0.83642,284,1,1,1,3,Lost Customers,D
7812,2025-10-31,6,1787.38,22.253248,61,3,5,5,13,Loyal Users,C
7813,2025-09-06,5,2076.8599999999997,21.84377,116,2,5,5,12,At Risk,B
7814,2025-10-30,7,4181.76,73.89484,62,3,5,5,13,Loyal Users,B
7815,2025-10-13,3,452.27000000000004,4.063251,79,3,3,2,8,Loyal Users,D
7817,2025-12-13,5,2087.8,-33.269127,18,5,5,5,15,Champions,C
7818,2025-11-07,5,1963.16,-8.109945000000002,54,4,5,5,14,Champions,A
7819,2025-02-23,1,322.74,-3.00575,311,1,1,1,3,Lost Customers,A
7820,2025-05-19,1,52.64,-1.108256,226,1,1,1,3,Lost Customers,A
7821,2025-09-24,4,1607.29,-14.236271,98,2,4,5,11,At Risk,B
7822,2025-09-23,6,1109.19,-3.397186,99,2,5,4,11,At Risk,D
7823,2025-06-23,2,1331.0700000000002,27.630368000000004,191,1,2,4,7,Cannot Lose Them,B
7824,2025-11-29,6,1513.97,22.234257999999997,32,4,5,5,14,Champions,B
7825,2025-03-12,1,357.88,5.814448,294,1,1,1,3,Lost Customers,C
7826,2025-10-25,2,252.06,-6.196377999999999,67,3,2,1,6,Potential Loyalists,C
7827,2025-11-07,3,345.59000000000003,0.08479700000000001,54,4,3,1,8,Loyal Users,D
7828,2025-07-31,4,537.51,-7.803472000000001,153,2,4,2,8,At Risk,D
7829,2025-10-11,1,399.86,8.197060000000002,81,3,1,2,6,Potential Loyalists,A
7830,2025-09-09,4,1854.8300000000002,15.936650000000002,113,2,4,5,11,At Risk,D
7831,2025-10-24,3,1988.29,-70.053371,68,3,3,5,11,Loyal Users,A
7832,2025-05-31,1,761.17,14.517282999999999,214,1,1,3,5,Cannot Lose Them,B
7833,2025-09-06,6,1910.9,30.394616999999997,116,2,5,5,12,At Risk,B
7834,2025-08-11,2,132.2,-0.724336,142,2,2,1,5,Hibernating,D
7835,2025-07-13,3,417.90999999999997,4.779271,171,1,3,2,6,At Risk,B
7836,2025-10-06,6,1335.45,8.745456,86,3,5,4,12,Loyal Users,A
7837,2025-11-21,5,5562.5,54.175533,40,4,5,5,14,Champions,D
7838,2025-03-13,1,805.53,11.250184999999998,293,1,1,3,5,Cannot Lose Them,B
7839,2025-11-26,4,968.6200000000001,-17.878245999999997,35,4,4,3,11,Loyal Users,C
7840,2025-12-17,4,584.02,0.35099399999999914,14,5,4,2,11,Loyal Users,A
7841,2025-10-13,4,1547.49,23.322675,79,3,4,5,12,Loyal Users,C
7842,2025-10-19,2,512.76,5.082556,73,3,2,2,7,Potential Loyalists,B
7843,2025-12-04,5,1407.44,-11.973284,27,4,5,4,13,Champions,D
7844,2025-04-23,2,570.95,-26.982854000000003,252,1,2,2,5,Hibernating,D
7845,2025-07-18,3,863.25,-1.7668880000000007,166,1,3,3,7,At Risk,A
7846,2025-06-27,3,517.85,4.076152,187,1,3,2,6,At Risk,A
7847,2025-07-30,3,1115.27,-33.945699,154,2,3,4,9,At Risk,A
7848,2025-10-03,6,1665.51,5.220766999999998,89,3,5,5,13,Loyal Users,B
7849,2025-11-10,1,273.27,2.4785479999999995,51,4,1,1,6,New Customers,D
7850,2025-12-12,4,1262.03,-21.627512000000003,19,5,4,4,13,Champions,B
7851,2025-12-24,3,339.68,3.116652,7,5,3,1,9,Loyal Users,B
7852,2025-08-28,2,316.5,4.0058039999999995,125,2,2,1,5,Hibernating,C
7854,2025-09-28,2,880.37,9.424375999999999,94,3,2,3,8,Potential Loyalists,C
7855,2025-12-06,4,614.66,9.912265999999999,25,4,4,2,10,Loyal Users,A
7856,2025-08-06,4,1124.78,13.914234000000002,147,2,4,4,10,At Risk,C
7857,2025-11-19,4,2478.05,36.940137,42,4,4,5,13,Champions,C
7858,2025-07-29,4,2008.45,25.446211000000005,155,2,4,5,11,At Risk,A
7859,2025-12-29,2,183.53,-0.2721070000000003,2,5,2,1,8,New Customers,C
7860,2025-11-03,5,934.42,8.602293999999999,58,3,5,3,11,Loyal Users,C
7861,2025-12-07,3,676.45,-11.537004,24,5,3,3,11,Loyal Users,C
7862,2025-12-03,5,1711.21,-52.795649000000004,28,4,5,5,14,Champions,C
7863,2025-10-06,4,1269.05,0.06719500000000167,86,3,4,4,11,Loyal Users,C
7864,2025-11-20,1,220.73,2.627782,41,4,1,1,6,New Customers,C
7865,2025-09-09,5,1144.26,16.723912,113,2,5,4,11,At Risk,D
7866,2025-10-09,4,487.23,7.647127,83,3,4,2,9,Loyal Users,C
7867,2025-09-04,2,693.48,9.123123,118,2,2,3,7,Cannot Lose Them,C
7868,2025-11-28,5,2170.4900000000002,22.218975000000004,33,4,5,5,14,Champions,A
7869,2025-12-06,4,1313.52,7.179448999999998,25,4,4,4,12,Champions,B
7870,2025-08-27,3,799.14,-9.0537,126,2,3,3,8,At Risk,D
7871,2025-12-19,3,420.93999999999994,-5.180995000000002,12,5,3,2,10,Loyal Users,D
7872,2025-08-05,3,423.26,6.2128820000000005,148,2,3,2,7,At Risk,A
7873,2025-12-05,6,2094.2200000000003,27.209072,26,4,5,5,14,Champions,A
7874,2025-02-14,2,717.76,3.935428000000001,320,1,2,3,6,Cannot Lose Them,D
7875,2025-12-28,8,2339.77,26.855874,3,5,5,5,15,Champions,D
7876,2025-10-25,1,255.31,-10.522117999999999,67,3,1,1,5,Potential Loyalists,B
7877,2025-12-05,3,1597.5,-1.3194869999999947,26,4,3,5,12,Loyal Users,B
7878,2025-12-26,7,1141.56,17.931001,5,5,5,4,14,Champions,B
7879,2025-08-10,2,328.75,5.4959169999999995,143,2,2,1,5,Hibernating,D
7880,2025-12-26,4,748.88,2.9949410000000007,5,5,4,3,12,Loyal Users,A
7881,2025-12-31,3,2524.92,51.272254000000004,0,5,3,5,13,Loyal Users,B
7882,2025-06-24,3,769.12,9.411961999999999,190,1,3,3,7,At Risk,B
7883,2025-09-20,4,699.99,2.709647000000002,102,2,4,3,9,At Risk,D
7884,2025-09-09,3,257.65999999999997,4.512822,113,2,3,1,6,At Risk,D
7885,2025-12-26,4,1749.77,24.270527000000005,5,5,4,5,14,Champions,C
7886,2025-06-11,4,722.3,-1.8660480000000002,203,1,4,3,8,At Risk,B
7887,2025-10-23,4,1301.19,-31.729358,69,3,4,4,11,Loyal Users,D
7888,2025-08-14,2,311.88,5.408407999999999,139,2,2,1,5,Hibernating,C
7889,2025-10-05,5,1119.59,15.095126000000002,87,3,5,4,12,Loyal Users,C
7890,2025-06-25,3,968.49,-20.216455,189,1,3,3,7,At Risk,A
7891,2025-11-21,6,2178.1,3.5628069999999994,40,4,5,5,14,Champions,C
7892,2025-04-17,1,94.08,1.280016,258,1,1,1,3,Lost Customers,D
7893,2025-11-04,4,1102.06,9.483231999999997,57,3,4,4,11,Loyal Users,D
7894,2025-12-31,5,1627.92,-32.814265000000006,0,5,5,5,15,Champions,C
7895,2025-12-04,2,285.08,6.146024000000001,27,4,2,1,7,New Customers,C
7896,2025-09-25,3,1169.1000000000001,16.374430000000004,97,2,3,4,9,At Risk,D
7897,2025-09-26,5,2051.5,-53.548444999999994,96,3,5,5,13,Loyal Users,A
7898,2025-12-09,6,1333.93,4.94347,22,5,5,4,14,Champions,B
7899,2025-09-07,7,3433.04,43.113586999999995,115,2,5,5,12,At Risk,B
7900,2025-12-07,5,1631.57,1.3683140000000007,24,5,5,5,15,Champions,D
7901,2025-12-29,3,570.98,4.21275,2,5,3,2,10,Loyal Users,C
7902,2025-10-11,3,942.9100000000001,5.7156150000000014,81,3,3,3,9,Loyal Users,B
7903,2025-12-20,3,1180.94,21.461236,11,5,3,4,12,Loyal Users,C
7904,2025-12-01,3,856.18,-22.04166800000001,30,4,3,3,10,Loyal Users,D
7905,2025-10-19,5,3026.85,-117.342536,73,3,5,5,13,Loyal Users,D
7906,2025-12-21,5,1774.3200000000002,-45.837817,10,5,5,5,15,Champions,D
7907,2025-10-06,3,740.06,11.067663,86,3,3,3,9,Loyal Users,C
7908,2025-09-08,2,678.95,-15.183469999999998,114,2,2,3,7,Cannot Lose Them,A
7909,2025-12-23,4,778.8100000000001,6.8124,8,5,4,3,12,Loyal Users,C
7910,2025-06-26,1,308.38,-14.732568000000002,188,1,1,1,3,Lost Customers,C
7911,2025-12-11,2,589.04,5.671094,20,5,2,2,9,New Customers,A
7912,2025-08-08,1,140.28,2.750328,145,2,1,1,4,Hibernating,A
7913,2025-09-04,1,242.79,4.654311,118,2,1,1,4,Hibernating,D
7914,2025-12-28,4,803.78,-6.039614,3,5,4,3,12,Loyal Users,A
7915,2025-10-01,3,1251.1,22.352570999999998,91,3,3,4,10,Loyal Users,C
7916,2025-07-24,3,461.47,-3.162792,160,2,3,2,7,At Risk,C
7917,2025-12-31,4,975.8299999999999,-31.897052000000002,0,5,4,3,12,Loyal Users,A
7918,2025-12-13,2,1165.85,-48.79888699999999,18,5,2,4,11,New Customers,C
7919,2025-08-21,3,562.1500000000001,6.606128,132,2,3,2,7,At Risk,C
7920,2025-10-30,2,302.27,-0.2295070000000008,62,3,2,1,6,Potential Loyalists,B
7921,2025-12-12,4,424.71999999999997,7.169365999999999,19,5,4,2,11,Loyal Users,B
7922,2025-10-10,3,467.83000000000004,-5.5979019999999995,82,3,3,2,8,Loyal Users,A
7923,2025-05-21,2,1703.62,29.912997999999995,224,1,2,5,8,Cannot Lose Them,C
7924,2025-10-27,3,1207.18,14.477037999999999,65,3,3,4,10,Loyal Users,C
7925,2025-12-31,2,284.66999999999996,3.9174040000000003,0,5,2,1,8,New Customers,B
7926,2025-07-27,2,420.1,3.2922930000000012,157,2,2,2,6,Hibernating,C
7927,2025-08-26,3,361.71,6.224073000000001,127,2,3,2,7,At Risk,D
7928,2025-01-19,1,59.1,0.27871000000000007,346,1,1,1,3,Lost Customers,C
7930,2025-07-22,2,749.24,-33.888012,162,2,2,3,7,Cannot Lose Them,C
7931,2025-11-20,3,1012.4,-18.711927000000003,41,4,3,4,11,Loyal Users,C
7932,2025-06-21,3,1752.46,30.282716,193,1,3,5,9,At Risk,A
7933,2025-12-26,3,376.25,2.6011589999999996,5,5,3,2,10,Loyal Users,C
7934,2025-12-04,4,991.5799999999999,13.626329,27,4,4,4,12,Champions,B
7935,2025-10-12,1,318.96,-1.4457840000000002,80,3,1,1,5,Potential Loyalists,D
7936,2025-01-24,1,209.15,4.051234999999999,341,1,1,1,3,Lost Customers,A
7937,2025-10-28,5,1234.95,18.829904999999997,64,3,5,4,12,Loyal Users,C
7938,2025-12-29,6,1125.47,17.564162999999997,2,5,5,4,14,Champions,A
7939,2025-11-16,3,927.4200000000001,-14.608255000000002,45,4,3,3,10,Loyal Users,B
7940,2025-02-18,2,184.66,2.299174,316,1,2,1,4,Hibernating,A
7941,2025-11-25,4,2168.8900000000003,14.298337,36,4,4,5,13,Champions,B
7942,2025-12-26,4,708.14,-4.168485,5,5,4,3,12,Loyal Users,A
7943,2025-05-05,1,297.32,3.26784,240,1,1,1,3,Lost Customers,B
7944,2025-12-05,3,2387.16,24.482948,26,4,3,5,12,Loyal Users,D
7946,2025-10-23,3,1150.76,6.6272780000000004,69,3,3,4,10,Loyal Users,C
7947,2025-07-06,2,457.12,3.2796930000000004,178,1,2,2,5,Hibernating,A
7948,2025-10-06,3,547.6800000000001,3.6606459999999994,86,3,3,2,8,Loyal Users,C
7949,2025-09-10,3,459.81,4.100714,112,2,3,2,7,At Risk,A
7950,2025-09-24,2,326.24,4.977492000000001,98,2,2,1,5,Hibernating,B
7951,2025-12-31,4,1325.91,20.044123000000003,0,5,4,4,13,Champions,D
7952,2025-12-19,4,2193.98,1.47269,12,5,4,5,14,Champions,D
7953,2025-11-19,7,3003.51,9.558586999999996,42,4,5,5,14,Champions,B
7954,2025-04-14,3,975.25,6.693587,261,1,3,3,7,At Risk,A
7955,2025-08-22,2,490.86,4.776067999999999,131,2,2,2,6,Hibernating,D
7956,2025-11-30,3,562.62,1.1816699999999976,31,4,3,2,9,Loyal Users,D
7957,2025-11-19,5,1786.25,29.183069999999997,42,4,5,5,14,Champions,D
7958,2025-10-17,3,471.26,-5.818873,75,3,3,2,8,Loyal Users,C
7959,2025-08-10,6,1943.92,7.570314000000001,143,2,5,5,12,At Risk,C
7960,2025-11-13,1,82.57,1.4214,48,4,1,1,6,New Customers,C
7961,2025-10-29,4,1332.53,19.067556,63,3,4,4,11,Loyal Users,D
7962,2025-01-09,1,603.19,7.718169000000002,356,1,1,2,4,Lost Customers,B
7963,2025-11-27,4,929.91,9.55229,34,4,4,3,11,Loyal Users,B
7964,2025-10-22,4,787.11,-1.1667780000000012,70,3,4,3,10,Loyal Users,A
7965,2025-12-28,3,684.19,3.8008409999999997,3,5,3,3,11,Loyal Users,B
7966,2025-12-21,6,1030.04,1.3442590000000025,10,5,5,4,14,Champions,C
7967,2025-05-12,4,1135.28,12.664178,233,1,4,4,9,At Risk,A
7968,2025-12-07,3,884.22,14.832671999999997,24,5,3,3,11,Loyal Users,B
7969,2025-06-03,1,137.02,2.7403540000000004,211,1,1,1,3,Lost Customers,C
7970,2025-05-23,2,259.25,-0.4699799999999996,222,1,2,1,4,Hibernating,C
7971,2025-10-03,3,987.48,13.157786000000002,89,3,3,3,9,Loyal Users,A
7972,2025-11-04,2,214.99,3.002783,57,3,2,1,6,Potential Loyalists,B
7973,2025-10-02,3,1407.17,-13.415123999999999,90,3,3,4,10,Loyal Users,C
7974,2025-05-11,3,640.78,4.804555000000001,234,1,3,2,6,At Risk,A
7975,2025-06-12,3,646.4,8.829378999999998,202,1,3,2,6,At Risk,D
7976,2025-10-26,3,365.85,-8.915829,66,3,3,2,8,Loyal Users,B
7977,2025-11-28,4,1276.27,6.934561999999999,33,4,4,4,12,Champions,B
7978,2025-12-06,1,718.91,11.570925,25,4,1,3,8,New Customers,A
7979,2025-05-04,2,345.4,-3.8702000000000005,241,1,2,1,4,Hibernating,B
7980,2025-09-05,3,1228.62,14.704367,117,2,3,4,9,At Risk,C
7981,2025-10-08,3,1341.6699999999998,18.025285,84,3,3,4,10,Loyal Users,C
7982,2025-11-06,6,1877.19,20.906960000000005,55,3,5,5,13,Loyal Users,D
7983,2025-11-01,4,1070.6699999999998,17.181993999999996,60,3,4,4,11,Loyal Users,C
7984,2025-05-06,2,149.48000000000002,2.6666030000000003,239,1,2,1,4,Hibernating,B
7985,2025-09-24,3,2209.23,8.046125000000004,98,2,3,5,10,At Risk,A
7986,2025-09-17,3,672.63,6.719255,105,2,3,3,8,At Risk,C
7987,2025-12-26,4,1474.3600000000001,16.941959999999998,5,5,4,4,13,Champions,B
7988,2025-11-10,3,772.54,15.127571,51,4,3,3,10,Loyal Users,B
7989,2025-10-06,2,551.9100000000001,6.704048,86,3,2,2,7,Potential Loyalists,C
7990,2025-12-17,7,792.5699999999999,0.7969839999999992,14,5,5,3,13,Loyal Users,B
7991,2025-12-20,4,2626.05,29.870555,11,5,4,5,14,Champions,A
7992,2025-12-24,3,444.55,-8.275804,7,5,3,2,10,Loyal Users,A
7993,2025-09-16,9,1467.42,-8.138214,106,2,5,4,11,At Risk,A
7994,2025-10-07,5,610.63,4.009670999999999,85,3,5,2,10,Loyal Users,D
7995,2025-05-12,1,275.15,-12.222990000000001,233,1,1,1,3,Lost Customers,B
7996,2025-10-03,7,2201.68,21.374312,89,3,5,5,13,Loyal Users,D
7997,2025-02-02,2,233.99,-12.836559,332,1,2,1,4,Hibernating,A
7998,2025-12-14,6,1046.49,-23.225336000000002,17,5,5,4,14,Champions,C
7999,2025-12-23,4,742.77,9.730069,8,5,4,3,12,Loyal Users,D
8000,2025-07-29,1,62.36,0.7095,155,2,1,1,4,Hibernating,A
8001,2025-08-25,5,1105.26,10.566992000000003,128,2,5,4,11,At Risk,B
8002,2025-04-21,1,224.21,3.3560960000000004,254,1,1,1,3,Lost Customers,B
8003,2025-12-31,3,574.9300000000001,-2.9595320000000003,0,5,3,2,10,Loyal Users,A
8004,2025-08-01,3,658.58,4.976119,152,2,3,3,8,At Risk,C
8005,2025-07-23,1,86.6,-2.86296,161,2,1,1,4,Hibernating,C
8006,2025-12-06,1,72.49,1.6677519999999997,25,4,1,1,6,New Customers,A
8007,2025-09-26,1,40.9,0.41625999999999996,96,3,1,1,5,Potential Loyalists,B
8008,2025-12-20,2,684.3399999999999,11.177079,11,5,2,3,10,New Customers,D
8009,2025-10-06,5,812.9,12.381601999999997,86,3,5,3,11,Loyal Users,D
8010,2025-11-27,5,862.87,-20.570873,34,4,5,3,12,Loyal Users,C
8011,2025-12-30,6,1960.05,30.350492,1,5,5,5,15,Champions,B
8012,2025-07-03,2,343.92,6.777089999999999,181,1,2,1,4,Hibernating,B
8013,2025-09-02,5,711.98,5.059458,120,2,5,3,10,At Risk,B
8014,2025-11-09,6,1611.77,-12.929934,52,4,5,5,14,Champions,B
8015,2025-08-21,3,815.9100000000001,11.812614000000002,132,2,3,3,8,At Risk,C
8016,2025-11-29,2,936.8,6.35666,32,4,2,3,9,New Customers,B
8017,2025-12-22,2,288.38,3.889266,9,5,2,1,8,New Customers,D
8018,2025-11-10,3,378.92,5.65258,51,4,3,2,9,Loyal Users,C
8019,2025-10-08,4,635.01,-7.7572350000000005,84,3,4,2,9,Loyal Users,D
8020,2025-12-04,5,3475.4900000000002,40.966060999999996,27,4,5,5,14,Champions,C
8021,2025-09-16,1,425.73,4.557355000000001,106,2,1,2,5,Hibernating,B
8022,2025-07-13,1,398.89,3.77557,171,1,1,2,4,Lost Customers,C
8023,2025-10-29,6,1637.96,5.895499999999997,63,3,5,5,13,Loyal Users,C
8024,2025-12-14,3,514.41,8.759962999999999,17,5,3,2,10,Loyal Users,C
8025,2025-07-03,2,244.92000000000002,-3.354754,181,1,2,1,4,Hibernating,B
8026,2025-03-25,1,1309.17,-73.798173,281,1,1,4,6,Cannot Lose Them,B
8027,2025-11-18,2,207.59,3.59823,43,4,2,1,7,New Customers,D
8028,2025-11-04,3,544.34,7.43937,57,3,3,2,8,Loyal Users,A
8029,2025-06-26,2,2358.48,31.771127999999997,188,1,2,5,8,Cannot Lose Them,C
8030,2025-12-14,7,2793.33,53.251552000000004,17,5,5,5,15,Champions,B
8031,2025-12-24,4,1740.04,-16.748372000000003,7,5,4,5,14,Champions,C
8033,2025-12-05,2,834.34,-40.351299000000004,26,4,2,3,9,New Customers,C
8034,2025-11-08,8,1659.55,12.696769,53,4,5,5,14,Champions,C
8035,2025-11-18,8,2330.94,29.308201000000004,43,4,5,5,14,Champions,C
8036,2025-08-05,1,90.62,1.543958,148,2,1,1,4,Hibernating,D
8037,2025-10-03,2,965.57,8.422949000000004,89,3,2,3,8,Potential Loyalists,D
8038,2025-11-07,3,1621.29,-12.025438,54,4,3,5,12,Loyal Users,C
8039,2025-12-19,4,734.43,1.2784129999999998,12,5,4,3,12,Loyal Users,A
8040,2025-11-17,5,1046.95,-15.792027000000001,44,4,5,4,13,Champions,A
8041,2025-11-11,2,358.74,2.5090440000000003,50,4,2,1,7,New Customers,A
8042,2025-12-10,5,3531.44,20.123422,21,5,5,5,15,Champions,A
8043,2025-07-24,2,480.78,7.734647999999998,160,2,2,2,6,Hibernating,D
8044,2025-11-16,3,955.39,-6.196517999999999,45,4,3,3,10,Loyal Users,D
8045,2025-09-30,2,739.6700000000001,-3.854505999999997,92,3,2,3,8,Potential Loyalists,A
8046,2025-08-05,1,883.02,-13.844136,148,2,1,3,6,Cannot Lose Them,A
8047,2025-06-08,1,93.46,-3.009682,206,1,1,1,3,Lost Customers,B
8048,2025-11-29,4,910.0400000000001,-19.020764999999997,32,4,4,3,11,Loyal Users,B
8049,2025-02-12,1,1728.3,28.35166,322,1,1,5,7,Cannot Lose Them,A
8050,2025-12-15,3,1116.88,17.316562,16,5,3,4,12,Loyal Users,C
8051,2025-05-16,2,289.17,3.0533630000000005,229,1,2,1,4,Hibernating,A
8052,2025-12-02,5,1822.77,-11.354847000000001,29,4,5,5,14,Champions,B
8053,2025-09-29,3,465.41999999999996,4.919072,93,3,3,2,8,Loyal Users,C
8054,2025-11-26,2,1037.49,-43.270685,35,4,2,4,10,New Customers,C
8055,2025-12-11,2,994.77,7.288395000000001,20,5,2,4,11,New Customers,C
8056,2025-10-23,6,2069.83,18.360638,69,3,5,5,13,Loyal Users,C
8057,2025-08-10,2,385.97,-1.1499590000000017,143,2,2,2,6,Hibernating,C
8058,2025-09-18,4,547.79,-15.342030000000001,104,2,4,2,8,At Risk,C
8059,2025-11-20,1,486.11,2.959433999999999,41,4,1,2,7,New Customers,D
8060,2025-10-29,3,343.16999999999996,5.5190090000000005,63,3,3,1,7,Loyal Users,C
8061,2025-10-28,2,1596.1399999999999,19.22855,64,3,2,5,10,Potential Loyalists,A
8062,2025-11-03,3,1292.04,17.039128,58,3,3,4,10,Loyal Users,D
8063,2025-10-01,2,628.4399999999999,5.425259,91,3,2,2,7,Potential Loyalists,C
8064,2025-03-11,3,477.46,9.301188,295,1,3,2,6,At Risk,B
8065,2025-01-29,1,682.83,13.317713,336,1,1,3,5,Cannot Lose Them,D
8066,2025-04-26,2,307.75,0.345905,249,1,2,1,4,Hibernating,D
8067,2025-12-21,2,641.32,6.590033,10,5,2,2,9,New Customers,D
8069,2025-05-02,2,480.14,4.377726000000001,243,1,2,2,5,Hibernating,C
8070,2025-12-12,6,1647.18,9.300274000000003,19,5,5,5,15,Champions,A
8071,2025-07-24,3,935.62,10.054706,160,2,3,3,8,At Risk,A
8072,2025-10-02,1,316.83,5.491746999999999,90,3,1,1,5,Potential Loyalists,C
8073,2025-12-16,3,818.94,2.201794000000003,15,5,3,3,11,Loyal Users,B
8074,2025-11-22,6,742.75,-8.090958,39,4,5,3,12,Loyal Users,B
8075,2025-01-28,1,30.24,-0.499456,337,1,1,1,3,Lost Customers,B
8076,2025-12-02,3,1023.8900000000001,1.9066410000000018,29,4,3,4,11,Loyal Users,D
8077,2025-07-18,2,805.6,5.458168000000001,166,1,2,3,6,Cannot Lose Them,B
8078,2025-04-20,1,125.35,1.3671550000000001,255,1,1,1,3,Lost Customers,C
8079,2025-07-04,1,286.27,2.4981919999999995,180,1,1,1,3,Lost Customers,C
8080,2025-09-10,5,1763.52,30.385995,112,2,5,5,12,At Risk,D
