customer_id,last_txn_date,txn_last_90d,txn_last_30d,total_txns,total_gmv,lifetime_value,days_inactive,churn_risk
6556,2025-09-29,0,0,3,3642.8100000000004,-128.74232,93,High Risk
6557,2025-11-29,2,0,4,954.35,-5.7941340000000014,32,Medium Risk
6558,2025-10-11,1,0,6,1489.04,15.297663999999997,81,High Risk
6559,2025-11-19,1,0,1,89.87,-0.43311999999999995,42,Medium Risk
6560,2025-11-24,2,0,3,330.14,-11.003955,37,Medium Risk
6561,2025-11-05,1,0,2,260.26,2.0491019999999995,56,Medium Risk
6562,2025-11-30,2,0,4,519.39,-5.0165359999999986,31,Medium Risk
6563,2025-06-02,0,0,1,50.38,-1.5773620000000002,212,High Risk
6564,2025-08-24,0,0,2,233.24,2.3656479999999998,129,High Risk
6565,2025-06-17,0,0,4,2099.51,-14.246049000000001,197,High Risk
6566,2025-08-02,0,0,2,436.34000000000003,-5.607878000000001,151,High Risk
6567,2025-11-05,1,0,3,382.64,5.121061999999999,56,Medium Risk
6568,2025-08-13,0,0,3,507.32,6.601147,140,High Risk
6569,2025-10-06,1,0,3,598.2,-12.557914,86,High Risk
6571,2025-10-10,1,0,1,375.6,-14.069160000000002,82,High Risk
6572,2025-11-01,1,0,3,825.8,-6.5928629999999995,60,Medium Risk
6573,2025-12-07,3,1,4,1234.73,-19.885458,24,Active
6575,2025-12-21,3,1,6,1775.54,11.616685,10,Active
6576,2025-09-29,0,0,2,1322.0,6.545600999999996,93,High Risk
6577,2025-10-11,1,0,6,2233.15,29.950917,81,High Risk
6578,2025-12-03,1,1,2,269.96000000000004,-0.15026800000000007,28,Active
6579,2025-01-23,0,0,2,1871.12,13.310197000000002,342,High Risk
6580,2025-11-05,1,0,6,1122.49,4.811952,56,Medium Risk
6581,2025-11-27,4,0,7,2598.98,-4.998408000000007,34,Medium Risk
6582,2025-09-06,0,0,5,1035.73,17.590662,116,High Risk
6583,2025-08-02,0,0,4,752.47,-8.405307,151,High Risk
6584,2025-10-23,1,0,2,281.25,2.9156850000000003,69,High Risk
6585,2025-06-21,0,0,1,128.41,-0.13839399999999982,193,High Risk
6586,2025-12-24,2,2,7,2071.13,-15.116833999999997,7,Active
6587,2025-11-27,1,0,5,1363.47,21.663505,34,Medium Risk
6588,2025-12-08,2,1,5,1134.3899999999999,-4.959543999999999,23,Active
6589,2025-10-20,1,0,7,2597.18,24.300624000000003,72,High Risk
6590,2025-11-29,1,0,7,2392.7,35.22234,32,Medium Risk
6591,2025-11-23,2,0,3,1374.47,-51.407546,38,Medium Risk
6592,2025-07-25,0,0,2,359.98,-2.0280420000000006,159,High Risk
6593,2025-04-25,0,0,1,95.43,1.502713,250,High Risk
6594,2025-12-13,1,1,4,920.66,-29.623281,18,Active
6595,2025-08-17,0,0,3,740.5899999999999,-37.118971,136,High Risk
6596,2025-12-29,1,1,5,709.51,9.064513999999999,2,Active
6597,2025-12-24,4,1,4,1467.87,22.585409000000002,7,Active
6598,2025-12-13,1,1,3,495.24,0.7666989999999994,18,Active
6599,2025-10-04,1,0,4,2435.77,29.404176999999997,88,High Risk
6600,2025-07-10,0,0,6,941.38,13.810720000000002,174,High Risk
6601,2025-12-30,3,2,4,2142.37,27.215992,1,Active
6602,2025-12-30,1,1,2,368.58000000000004,5.888060000000001,1,Active
6603,2025-11-18,1,0,4,1145.28,17.926466000000005,43,Medium Risk
6604,2025-10-31,1,0,3,819.23,13.870574999999999,61,High Risk
6605,2025-09-18,0,0,1,84.46,-3.7268840000000005,104,High Risk
6606,2025-09-23,0,0,3,681.02,8.320026,99,High Risk
6607,2025-04-06,0,0,2,544.88,-6.489965,269,High Risk
6608,2025-08-22,0,0,2,418.7,6.283323999999999,131,High Risk
6609,2025-12-27,1,1,4,1066.86,12.922039999999999,4,Active
6610,2025-07-28,0,0,2,1071.43,10.725313,156,High Risk
6611,2025-12-04,1,1,2,588.5899999999999,6.6645379999999985,27,Active
6612,2025-08-14,0,0,2,255.92000000000002,0.4589100000000007,139,High Risk
6613,2025-06-15,0,0,4,1170.08,6.297400999999999,199,High Risk
6614,2025-12-18,1,1,3,827.5,-16.875309,13,Active
6615,2025-10-11,1,0,5,2329.9900000000002,-15.728642000000002,81,High Risk
6616,2025-11-24,4,0,5,1781.6299999999999,-32.442743,37,Medium Risk
6617,2025-12-19,1,1,3,337.53,6.231685,12,Active
6619,2025-10-21,1,0,2,329.44,6.0524320000000005,71,High Risk
6620,2025-11-18,1,0,1,70.96,-0.45885600000000004,43,Medium Risk
6621,2025-07-14,0,0,3,1064.4,1.8131000000000013,170,High Risk
6622,2025-12-31,1,1,4,2853.98,30.82665,0,Active
6623,2025-10-29,1,0,4,2161.31,33.04734,63,High Risk
6624,2025-06-21,0,0,2,812.78,16.268763,193,High Risk
6625,2025-09-16,0,0,2,75.0,0.9939460000000001,106,High Risk
6626,2025-08-21,0,0,2,449.47,-3.2349369999999995,132,High Risk
6627,2025-01-29,0,0,4,2196.4900000000002,36.148435000000006,336,High Risk
6628,2025-11-17,1,0,6,2693.42,37.873204,44,Medium Risk
6629,2025-11-17,1,0,2,241.28,3.3050620000000004,44,Medium Risk
6630,2025-10-14,1,0,3,1638.79,26.531005999999998,78,High Risk
6631,2025-12-26,1,1,4,2879.85,-44.46716500000001,5,Active
6632,2025-05-06,0,0,1,71.86,0.4008100000000001,239,High Risk
6633,2025-12-06,3,2,5,1158.28,-1.9616449999999972,25,Active
6634,2025-12-20,1,1,2,869.4200000000001,12.359172000000001,11,Active
6635,2025-11-10,1,0,4,1568.14,20.684148,51,Medium Risk
6636,2025-09-30,0,0,5,2215.9300000000003,33.887203,92,High Risk
6637,2025-12-02,1,1,4,3153.4500000000003,-41.29938599999999,29,Active
6638,2025-12-04,1,1,1,66.65,-1.9336349999999998,27,Active
6639,2025-07-06,0,0,4,659.08,-10.564441,178,High Risk
6640,2025-11-23,1,0,2,581.15,-20.541372000000003,38,Medium Risk
6641,2025-01-09,0,0,1,650.7,5.4265799999999995,356,High Risk
6642,2025-09-27,0,0,1,88.16,1.4368800000000002,95,High Risk
6643,2025-11-05,1,0,5,398.9,3.449962,56,Medium Risk
6644,2025-09-23,0,0,6,1296.67,14.323568999999999,99,High Risk
6645,2025-11-27,1,0,3,1432.95,-23.291570999999998,34,Medium Risk
6647,2025-10-12,1,0,4,1211.13,17.804593000000004,80,High Risk
6648,2025-10-11,1,0,3,1336.77,24.515008,81,High Risk
6649,2025-11-24,1,0,2,919.38,-9.854140000000003,37,Medium Risk
6650,2025-11-11,1,0,3,2620.7799999999997,-9.473238,50,Medium Risk
6651,2025-12-10,2,1,7,2160.91,23.184641999999997,21,Active
6652,2025-12-11,1,1,1,288.35,3.860785,20,Active
6653,2025-05-19,0,0,3,922.16,-2.1351600000000004,226,High Risk
6654,2025-12-21,1,1,1,1221.56,20.852576,10,Active
6655,2025-10-14,1,0,1,192.32,-6.145967999999999,78,High Risk
6656,2025-12-07,1,1,3,361.53999999999996,1.7449210000000002,24,Active
6657,2025-12-16,2,1,2,936.71,-28.477721,15,Active
6658,2025-03-18,0,0,1,142.19,-10.063720000000002,288,High Risk
6659,2025-11-06,1,0,3,1194.13,10.689327,55,Medium Risk
6660,2025-07-28,0,0,3,1119.83,13.583124000000002,156,High Risk
6661,2025-11-09,2,0,5,1985.28,38.159576,52,Medium Risk
6662,2025-06-11,0,0,2,556.63,-0.3032760000000003,203,High Risk
6663,2025-09-30,0,0,4,1075.74,-7.9304559999999995,92,High Risk
6664,2025-12-22,3,1,5,1185.65,10.253855000000001,9,Active
6665,2025-11-25,1,0,5,2764.33,-76.351381,36,Medium Risk
6666,2025-07-18,0,0,1,101.24,0.9224,166,High Risk
6667,2025-11-24,1,0,3,303.64,3.3417719999999997,37,Medium Risk
6668,2025-12-25,2,1,3,1566.09,-22.343288000000005,6,Active
6669,2025-08-17,0,0,3,805.37,15.047385000000004,136,High Risk
6670,2025-11-07,2,0,4,1052.6100000000001,13.991916,54,Medium Risk
6671,2025-03-28,0,0,1,374.8,5.746320000000001,278,High Risk
6672,2025-12-02,3,2,6,1222.13,15.674719,29,Active
6673,2025-10-06,1,0,5,1392.6799999999998,21.129373,86,High Risk
6674,2025-05-26,0,0,1,219.93,1.527307,219,High Risk
6675,2025-12-16,2,1,4,1102.01,-2.4693760000000005,15,Active
6676,2025-12-11,2,1,8,3480.93,12.424240999999997,20,Active
6677,2025-12-19,1,1,7,2366.44,33.552635,12,Active
6678,2025-02-05,0,0,1,71.54,-1.4931179999999997,329,High Risk
6679,2025-10-12,1,0,4,670.5699999999999,2.5459200000000006,80,High Risk
6680,2025-07-22,0,0,1,164.03,1.5251959999999998,162,High Risk
6681,2025-11-23,2,0,4,1346.08,9.381217000000001,38,Medium Risk
6682,2025-08-31,0,0,2,767.15,-1.5242869999999993,122,High Risk
6683,2025-11-01,1,0,2,378.21999999999997,6.646350999999999,60,Medium Risk
6684,2025-12-09,1,1,3,885.89,10.067440999999999,22,Active
6685,2025-09-24,0,0,6,2682.96,17.825416999999995,98,High Risk
6686,2025-11-12,1,0,2,248.7,2.150544999999999,49,Medium Risk
6687,2025-04-14,0,0,1,86.67,-3.4812979999999993,261,High Risk
6688,2025-07-29,0,0,1,128.06,0.9674360000000001,155,High Risk
6689,2025-07-27,0,0,4,1031.1499999999999,2.9519330000000004,157,High Risk
6690,2025-11-11,1,0,3,659.17,-15.149207,50,Medium Risk
6691,2025-11-02,2,0,2,561.48,11.372567999999998,59,Medium Risk
6692,2025-02-15,0,0,1,172.19,1.1630239999999998,319,High Risk
6693,2025-06-08,0,0,1,402.53,7.290093999999999,206,High Risk
6694,2025-09-26,0,0,6,1296.8700000000001,-12.093,96,High Risk
6695,2025-12-09,1,1,4,627.23,-15.697263999999999,22,Active
6696,2025-12-01,1,1,3,281.24,0.9598220000000002,30,Active
6697,2025-11-13,1,0,3,640.39,7.837051000000001,48,Medium Risk
6698,2025-10-12,1,0,1,153.52,-7.198039999999999,80,High Risk
6699,2025-12-14,3,1,5,861.18,4.156894000000001,17,Active
6700,2025-12-23,2,2,7,2031.35,25.882655000000003,8,Active
6701,2025-04-27,0,0,5,2046.27,-36.923207,248,High Risk
6702,2025-12-09,3,1,7,1571.2,-5.869531999999999,22,Active
6703,2025-03-10,0,0,1,339.57,3.706926,296,High Risk
6704,2025-12-12,2,1,2,104.94,0.8795729999999997,19,Active
6705,2025-12-11,3,2,11,3847.9599999999996,8.847720999999995,20,Active
6706,2025-09-17,0,0,4,988.55,4.577471999999998,105,High Risk
6707,2025-07-28,0,0,3,1154.1100000000001,16.132732,156,High Risk
6708,2025-10-22,1,0,3,568.02,-12.040315999999999,70,High Risk
6709,2025-11-11,1,0,2,132.69,-5.457995,50,Medium Risk
6710,2025-11-12,1,0,2,495.47,6.779396,49,Medium Risk
6711,2025-04-30,0,0,2,274.29,1.3230300000000002,245,High Risk
6712,2025-12-23,1,1,5,637.11,-2.4812030000000003,8,Active
6713,2025-08-23,0,0,2,353.29999999999995,3.621056,130,High Risk
6715,2025-12-17,1,1,3,555.6500000000001,-6.1991679999999985,14,Active
6716,2025-09-05,0,0,3,1311.6599999999999,15.510804999999998,117,High Risk
6717,2025-08-25,0,0,2,768.23,12.277398999999999,128,High Risk
6718,2025-04-09,0,0,1,105.57,0.8925139999999995,266,High Risk
6719,2025-05-27,0,0,3,1626.05,20.665351,218,High Risk
6720,2025-10-19,1,0,3,382.13,3.4452739999999995,73,High Risk
6721,2025-12-02,1,1,5,1211.76,20.980798999999998,29,Active
6722,2025-10-18,1,0,3,244.39,0.04991500000000004,74,High Risk
6723,2025-09-05,0,0,3,1758.56,25.836613000000003,117,High Risk
6724,2025-12-30,1,1,2,983.4,5.774431999999999,1,Active
6725,2025-10-01,0,0,3,1082.21,16.752928,91,High Risk
6726,2025-10-03,1,0,5,5903.29,-110.21525999999999,89,High Risk
6727,2025-09-08,0,0,3,607.66,8.503296,114,High Risk
6728,2025-08-20,0,0,2,408.88,3.403296,133,High Risk
6729,2025-10-22,1,0,4,415.76,-1.375980999999999,70,High Risk
6730,2025-12-21,3,2,7,1685.95,15.491360999999998,10,Active
6731,2025-11-12,1,0,1,196.96,2.5213600000000005,49,Medium Risk
6732,2025-12-27,1,1,3,956.03,13.912475999999998,4,Active
6733,2025-11-20,1,0,5,900.52,9.785309,41,Medium Risk
6734,2025-12-12,2,1,3,681.15,-12.457207000000002,19,Active
6735,2025-08-10,0,0,2,214.48000000000002,2.9350680000000002,143,High Risk
6736,2025-11-30,2,0,6,1260.14,-3.294771,31,Medium Risk
6737,2025-12-22,2,1,4,819.2,-4.937294999999998,9,Active
6738,2025-10-28,2,0,7,2248.88,-19.950314,64,Medium Risk
6739,2025-10-03,1,0,2,1153.51,10.721497000000001,89,High Risk
6740,2025-10-27,2,0,4,509.61,1.1317329999999997,65,Medium Risk
6741,2025-10-18,1,0,3,1095.28,14.75808,74,High Risk
6743,2025-09-14,0,0,6,944.61,-2.544002,108,High Risk
6744,2025-10-06,1,0,2,982.24,12.276816,86,High Risk
6745,2025-11-29,1,0,2,156.29,0.7805739999999998,32,Medium Risk
6746,2025-08-22,0,0,3,574.3499999999999,-7.9176470000000005,131,High Risk
6747,2025-11-29,1,0,3,802.31,10.523977,32,Medium Risk
6748,2025-12-19,1,1,3,2591.71,-160.806292,12,Active
6749,2025-06-08,0,0,2,331.86,-0.2124360000000003,206,High Risk
6750,2025-12-08,2,2,4,667.24,-1.525256999999999,23,Active
6751,2025-12-18,1,1,3,1135.34,-10.666362,13,Active
6752,2025-11-13,1,0,3,382.44,5.378574,48,Medium Risk
6753,2025-09-26,0,0,1,139.84,-0.34734400000000026,96,High Risk
6754,2025-11-06,2,0,4,1071.81,-15.185437999999996,55,Medium Risk
6755,2025-07-11,0,0,2,398.94,5.3528459999999995,173,High Risk
6756,2025-11-05,1,0,2,405.52,6.560994000000001,56,Medium Risk
6757,2025-08-10,0,0,2,794.16,13.846459,143,High Risk
6758,2025-09-12,0,0,2,493.93,2.893464,110,High Risk
6759,2025-11-10,1,0,1,209.04,-7.583552,51,Medium Risk
6760,2025-06-13,0,0,2,614.5799999999999,-18.500472000000002,201,High Risk
6761,2025-10-07,1,0,7,2828.6,51.049938999999995,85,High Risk
6762,2025-09-09,0,0,2,251.06,-1.1285560000000006,113,High Risk
6763,2025-11-01,1,0,3,804.27,17.695633,60,Medium Risk
6764,2025-12-19,3,1,5,1388.64,26.065249,12,Active
6765,2025-06-20,0,0,2,361.99,5.646779,194,High Risk
6766,2025-09-09,0,0,1,130.24,2.903664,113,High Risk
6767,2025-12-26,2,1,5,1989.05,-61.979496999999995,5,Active
6768,2025-11-09,1,0,4,2197.58,24.086451000000004,52,Medium Risk
6769,2025-08-06,0,0,2,459.52,-14.893334,147,High Risk
6770,2025-10-18,1,0,5,1086.48,5.423234000000001,74,High Risk
6771,2025-12-03,3,1,5,1345.87,8.642235999999999,28,Active
6772,2025-08-14,0,0,6,1219.38,11.033647,139,High Risk
6773,2025-12-02,1,1,1,71.94,0.9454280000000002,29,Active
6774,2025-12-25,1,1,2,547.49,11.808787,6,Active
6775,2025-07-10,0,0,4,556.6,7.137319999999999,174,High Risk
6776,2025-12-15,2,1,3,528.91,1.0864030000000002,16,Active
6777,2025-12-05,2,1,6,3502.08,52.751467000000005,26,Active
6778,2025-12-01,1,1,3,665.4100000000001,8.350948,30,Active
6779,2025-12-17,2,1,2,539.89,3.2349509999999997,14,Active
6780,2025-02-07,0,0,1,426.9,3.4305200000000005,327,High Risk
6781,2025-11-26,1,0,5,1184.06,15.807643999999998,35,Medium Risk
6782,2025-07-26,0,0,2,225.12,4.826504,158,High Risk
6784,2025-12-27,1,1,4,1284.77,-50.82993799999999,4,Active
6785,2025-11-20,1,0,2,368.05,-5.733265999999999,41,Medium Risk
6786,2025-10-08,1,0,6,2021.3,-5.311428000000001,84,High Risk
6787,2025-05-31,0,0,3,1132.75,16.849458000000002,214,High Risk
6788,2025-11-09,2,0,3,2049.76,21.153978,52,Medium Risk
6789,2025-08-25,0,0,3,620.76,4.470411,128,High Risk
6790,2025-11-14,1,0,3,853.35,7.869864000000001,47,Medium Risk
6791,2025-12-03,2,1,6,1715.93,-51.111306,28,Active
6792,2025-11-28,1,0,3,581.29,-6.923182000000001,33,Medium Risk
6793,2025-09-26,0,0,8,4601.25,-52.062705,96,High Risk
6794,2025-11-29,1,0,2,125.22999999999999,-2.903876,32,Medium Risk
6795,2025-12-13,2,1,4,643.37,11.852672,18,Active
6796,2025-12-09,2,1,3,1028.08,10.444445999999997,22,Active
6797,2025-10-14,1,0,3,619.3100000000001,8.790608,78,High Risk
6798,2025-06-09,0,0,4,1141.35,19.417401999999996,205,High Risk
6799,2025-10-27,1,0,7,1770.48,25.921822000000002,65,High Risk
6800,2025-12-11,1,1,7,1640.79,17.880184,20,Active
6801,2025-07-06,0,0,5,1589.81,20.549696,178,High Risk
6802,2025-03-12,0,0,5,1852.31,-17.045059000000002,294,High Risk
6803,2025-12-24,1,1,5,804.29,6.206213000000002,7,Active
6804,2025-05-15,0,0,2,1287.4299999999998,28.233777999999997,230,High Risk
6805,2025-10-25,1,0,3,1286.24,23.178498,67,High Risk
6806,2025-10-12,1,0,5,938.74,12.880025999999999,80,High Risk
6807,2025-09-08,0,0,4,889.64,6.881291999999998,114,High Risk
6808,2025-11-21,1,0,6,2362.65,-39.19633399999999,40,Medium Risk
6809,2025-01-01,0,0,1,209.59,4.615914,364,High Risk
6810,2025-11-11,1,0,3,2981.74,41.478437,50,Medium Risk
6811,2025-10-20,1,0,4,1228.3,1.5856770000000004,72,High Risk
6812,2025-09-18,0,0,2,538.32,7.985602,104,High Risk
6813,2025-10-05,2,0,6,2080.9399999999996,3.209492000000001,87,Medium Risk
6814,2025-11-14,1,0,2,1041.3,14.211588,47,Medium Risk
6815,2025-07-28,0,0,2,256.3,-2.16814,156,High Risk
6816,2025-12-30,1,1,7,2825.15,-30.88431299999999,1,Active
6817,2025-09-20,0,0,4,1452.1100000000001,-9.032539999999997,102,High Risk
6818,2025-07-25,0,0,2,454.47,8.972336000000002,159,High Risk
6819,2025-04-21,0,0,2,885.08,9.074206,254,High Risk
6820,2025-12-25,2,1,5,2942.4300000000003,-13.380583,6,Active
6821,2025-08-05,0,0,2,281.76,4.922864000000001,148,High Risk
6822,2025-12-05,2,1,4,993.38,16.611424,26,Active
6823,2025-11-16,1,0,4,1546.56,16.728031,45,Medium Risk
6824,2025-11-13,2,0,5,928.58,16.635237,48,Medium Risk
6825,2025-11-09,1,0,3,790.87,10.295268,52,Medium Risk
6827,2025-09-15,0,0,5,1714.01,5.739906999999997,107,High Risk
6828,2025-10-24,1,0,4,1568.47,27.526954999999997,68,High Risk
6829,2025-05-27,0,0,1,234.31,1.6044800000000001,218,High Risk
6830,2025-09-19,0,0,2,445.59000000000003,-15.639187999999999,103,High Risk
6831,2025-07-04,0,0,3,612.39,6.197042,180,High Risk
6832,2025-12-31,1,1,4,755.17,6.997466,0,Active
6833,2025-08-01,0,0,1,347.36,3.79464,152,High Risk
6834,2025-12-10,1,1,3,934.3,-13.360655999999999,21,Active
6835,2025-02-10,0,0,1,65.96,-1.3269720000000005,324,High Risk
6836,2025-11-28,2,0,5,1771.83,-21.718227000000002,33,Medium Risk
6837,2025-10-22,1,0,4,1745.46,-37.527435999999994,70,High Risk
6838,2025-03-12,0,0,2,777.1,7.7523,294,High Risk
6839,2025-11-22,1,0,5,1687.45,23.118736000000002,39,Medium Risk
6840,2025-10-12,1,0,4,785.67,-3.390709999999997,80,High Risk
6841,2025-10-07,1,0,4,961.94,7.330994000000001,85,High Risk
6842,2025-11-12,2,0,5,1486.14,13.640784999999997,49,Medium Risk
6843,2025-11-17,1,0,3,890.02,-1.9976580000000004,44,Medium Risk
6844,2025-10-09,2,0,3,419.73,-2.7074900000000004,83,Medium Risk
6846,2025-10-13,1,0,2,2626.81,37.189049999999995,79,High Risk
6847,2025-09-10,0,0,3,811.0,10.131902,112,High Risk
6848,2025-08-05,0,0,2,444.82000000000005,2.4153360000000004,148,High Risk
6849,2025-12-02,1,1,5,1933.3799999999999,-53.317977,29,Active
6850,2025-08-29,0,0,1,521.58,9.831812000000003,124,High Risk
6851,2025-08-27,0,0,3,1230.54,19.387841,126,High Risk
6852,2025-03-04,0,0,1,404.74,9.036604,302,High Risk
6853,2025-12-01,4,1,8,2295.51,23.509937,30,Active
6854,2025-12-20,1,1,5,984.9,8.208107,11,Active
6855,2025-07-30,0,0,2,664.95,12.368256,154,High Risk
6856,2025-11-14,1,0,4,797.48,4.033281,47,Medium Risk
6857,2025-07-24,0,0,2,88.44,1.6941599999999997,160,High Risk
6858,2025-09-05,0,0,5,460.08,2.590079,117,High Risk
6859,2025-11-04,1,0,4,1838.2,21.773928,57,Medium Risk
6860,2025-12-29,1,1,6,3600.7799999999997,-71.328962,2,Active
6861,2025-09-10,0,0,2,1500.37,14.899726999999999,112,High Risk
6862,2025-10-24,1,0,5,1768.0800000000002,-12.543232,68,High Risk
6863,2025-11-28,2,0,3,773.89,5.1267119999999995,33,Medium Risk
6864,2025-07-30,0,0,4,1199.95,-4.773062,154,High Risk
6865,2025-10-30,2,0,3,392.23,3.5638390000000006,62,Medium Risk
6866,2025-04-13,0,0,2,388.26,5.21386,262,High Risk
6867,2025-06-17,0,0,1,509.28,5.109712,197,High Risk
6868,2025-12-28,1,1,2,174.05,1.5562930000000001,3,Active
6869,2025-12-11,1,1,2,1204.91,5.560837000000001,20,Active
6870,2025-12-01,1,1,5,880.29,10.990303999999998,30,Active
6871,2025-09-14,0,0,2,901.87,10.911642,108,High Risk
6872,2025-10-28,2,0,5,1340.73,-8.631129,64,Medium Risk
6873,2025-12-10,2,1,3,701.61,-1.1056039999999985,21,Active
6874,2025-12-30,2,1,5,527.39,8.351748,1,Active
6875,2025-09-29,0,0,6,1011.9200000000001,-0.8150149999999972,93,High Risk
6876,2025-09-14,0,0,4,968.28,-20.170855,108,High Risk
6877,2025-11-11,1,0,5,819.04,7.601037000000001,50,Medium Risk
6878,2025-12-23,2,1,3,546.9300000000001,-3.0721380000000016,8,Active
6879,2025-12-07,1,1,3,391.02,4.705825,24,Active
6880,2025-08-04,0,0,1,105.03,0.7023119999999999,149,High Risk
6881,2025-04-29,0,0,3,902.4100000000001,13.252027,246,High Risk
6882,2025-12-28,1,1,2,282.93,2.4475329999999995,3,Active
6883,2025-07-17,0,0,1,243.45,-10.4172,167,High Risk
6884,2025-04-21,0,0,2,291.99,5.104814,254,High Risk
6885,2025-09-25,0,0,2,690.75,12.208065,97,High Risk
6886,2025-10-29,1,0,1,90.88,0.8214719999999998,63,High Risk
6887,2025-09-21,0,0,5,759.83,9.857695000000003,101,High Risk
6888,2025-05-19,0,0,1,181.62,1.06377,226,High Risk
6889,2025-11-23,1,0,4,2028.5,29.201867000000004,38,Medium Risk
6890,2025-09-11,0,0,3,545.6800000000001,7.653872,111,High Risk
6891,2025-08-01,0,0,4,1275.87,10.777161,152,High Risk
6892,2025-12-06,1,1,4,1613.13,-3.2345750000000018,25,Active
6893,2025-08-24,0,0,3,954.46,-15.787570999999998,129,High Risk
6894,2025-10-21,1,0,2,611.6400000000001,-8.703228000000001,71,High Risk
6895,2025-02-08,0,0,1,203.73,3.017442,326,High Risk
6896,2025-12-28,1,1,1,341.1,7.511060000000001,3,Active
6897,2025-12-16,1,1,3,832.66,12.091484000000001,15,Active
6898,2025-11-25,1,0,3,760.8199999999999,-11.366216000000001,36,Medium Risk
6899,2025-12-08,1,1,2,201.57,2.759337,23,Active
6901,2025-06-11,0,0,2,1688.71,20.669596,203,High Risk
6902,2025-11-26,1,0,3,715.96,-6.468168,35,Medium Risk
6903,2025-07-06,0,0,3,870.79,16.108795,178,High Risk
6904,2025-12-17,2,1,2,760.7900000000001,6.549557000000001,14,Active
6905,2025-09-19,0,0,2,589.56,-12.012003,103,High Risk
6906,2025-12-01,1,1,3,1833.42,26.377081,30,Active
6907,2025-07-01,0,0,2,180.14,2.5021590000000002,183,High Risk
6908,2025-05-02,0,0,1,346.93,1.7129840000000003,243,High Risk
6910,2025-10-27,1,0,3,906.1,12.371035,65,High Risk
6911,2025-12-06,1,1,4,671.67,1.6854159999999991,25,Active
6912,2025-05-01,0,0,1,108.34,1.570112,244,High Risk
6913,2025-09-25,0,0,1,133.39,0.9505269999999999,97,High Risk
6914,2025-11-08,1,0,3,527.1800000000001,2.37252,53,Medium Risk
6915,2025-11-11,2,0,5,1273.87,17.382916,50,Medium Risk
6916,2025-07-22,0,0,4,622.3,3.9540049999999995,162,High Risk
6917,2025-02-08,0,0,1,129.79,2.4438839999999997,326,High Risk
6918,2025-12-24,1,1,3,774.9100000000001,12.743853999999999,7,Active
6919,2025-06-25,0,0,1,160.84,-5.966844,189,High Risk
6920,2025-10-26,1,0,4,497.14,0.05884200000000028,66,High Risk
6921,2025-12-01,1,1,4,847.01,14.581281,30,Active
6922,2025-12-13,2,1,2,538.28,-20.407484,18,Active
6923,2025-05-03,0,0,4,753.71,-2.8638049999999993,242,High Risk
6924,2025-10-15,1,0,5,844.13,2.3084960000000017,77,High Risk
6926,2025-12-29,1,1,2,2447.08,-75.064628,2,Active
6927,2025-11-17,2,0,4,977.5,0.2486839999999998,44,Medium Risk
6928,2025-10-22,1,0,3,811.1399999999999,8.343099999999998,70,High Risk
6929,2025-11-04,2,0,2,420.01,4.4214780000000005,57,Medium Risk
6930,2025-12-23,2,1,3,705.1800000000001,8.823481999999998,8,Active
6931,2025-09-20,0,0,5,1596.9,-30.82235200000001,102,High Risk
6932,2025-12-29,3,2,6,1638.83,15.161598000000001,2,Active
6933,2025-10-09,1,0,3,477.73,5.101629,83,High Risk
6934,2025-06-12,0,0,1,556.65,-34.581235,202,High Risk
6935,2025-11-20,2,0,4,1647.8500000000001,24.824086,41,Medium Risk
6936,2025-10-09,1,0,6,1972.25,-5.549052000000002,83,High Risk
6937,2025-12-10,1,1,1,98.13,1.21382,21,Active
6938,2025-08-10,0,0,3,921.6199999999999,17.099814000000002,143,High Risk
6939,2025-09-27,0,0,3,719.5,-4.387410000000001,95,High Risk
6940,2025-08-23,0,0,5,750.61,6.182860999999999,130,High Risk
6941,2025-09-15,0,0,4,852.92,3.5040120000000003,107,High Risk
6942,2025-10-18,1,0,3,648.01,-3.1142840000000014,74,High Risk
6943,2025-12-22,1,1,4,1104.46,21.214759,9,Active
6944,2025-11-01,1,0,2,866.53,15.914169999999999,60,Medium Risk
6945,2025-04-20,0,0,1,49.66,0.35687199999999997,255,High Risk
6946,2025-12-12,4,2,6,790.23,6.1268509999999985,19,Active
6947,2025-06-01,0,0,1,276.58,-15.21498,213,High Risk
6948,2025-04-29,0,0,2,585.13,7.446216,246,High Risk
6949,2025-08-13,0,0,5,905.11,-20.41437,140,High Risk
6950,2025-11-13,1,0,1,183.96,-2.838444,48,Medium Risk
6952,2025-10-08,1,0,1,40.58,0.7937739999999999,84,High Risk
6953,2025-08-30,0,0,3,428.46,4.387874999999999,123,High Risk
6954,2025-11-12,1,0,4,674.6899999999999,10.133682,49,Medium Risk
6955,2025-12-31,1,1,5,1118.56,3.127585999999999,0,Active
6956,2025-10-18,1,0,6,2128.69,-11.377052000000003,74,High Risk
6957,2025-11-27,2,0,2,279.11,2.119628,34,Medium Risk
6958,2025-11-23,2,0,4,735.84,6.363444,38,Medium Risk
6959,2025-08-25,0,0,2,999.5799999999999,12.850374,128,High Risk
6960,2025-04-11,0,0,2,591.88,-0.7597789999999991,264,High Risk
6961,2025-12-23,3,1,8,1915.3899999999999,21.593704,8,Active
6963,2025-11-06,2,0,7,2134.04,31.551919,55,Medium Risk
6964,2025-11-27,1,0,5,1363.42,13.597517999999999,34,Medium Risk
